Date,Open,High,Low,Close,Volume,GDP,PAYEMS,DTB1YR,DTB6,DTB3,DGS3MO,DGS1MO,CPIAUCSL,BOGMBASE,TEDRATE
2017-09-07,79.83999633789062,80.4800033569336,79.68000030517578,80.23999786376953,2600600,19226.7,146730.0,1.21,1.15,1.05,1.07,1.04,244.048,3795425.0,0.33
2017-09-08,79.91999816894531,80.16000366210938,77.27999877929688,77.83999633789062,3009788,19226.7,146730.0,1.18,1.13,1.03,1.05,0.98,244.048,3795425.0,0.33
2017-09-11,77.27999877929688,78.87999725341797,76.87999725341797,78.55999755859375,2051388,19226.7,146730.0,1.19,1.12,1.02,1.04,0.96,244.048,3795425.0,0.32
2017-09-12,78.63999938964844,79.12000274658203,78.4000015258789,78.95999908447266,1771288,19226.7,146730.0,1.21,1.14,1.04,1.05,0.97,244.048,3795425.0,0.31
2017-09-13,79.36000061035156,80.55999755859375,79.12000274658203,80.55999755859375,2818125,19226.7,146730.0,1.24,1.14,1.02,1.03,0.99,244.048,3795425.0,0.27
2017-09-14,81.36000061035156,82.23999786376953,80.87999725341797,81.04000091552734,3195125,19226.7,146730.0,1.24,1.14,1.02,1.04,0.99,245.03,3910028.0,0.29
2017-09-15,81.5199966430664,81.76000213623047,81.12000274658203,81.5999984741211,2010550,19226.7,146730.0,1.25,1.15,1.03,1.05,0.99,245.03,3910028.0,0.29
2017-09-18,81.12000274658203,81.5999984741211,80.31999969482422,81.36000061035156,2366313,19226.7,146730.0,1.27,1.15,1.03,1.05,0.98,245.03,3910028.0,0.28
2017-09-19,81.76000213623047,81.91999816894531,80.4000015258789,80.87999725341797,1903975,19226.7,146730.0,1.27,1.16,1.04,1.05,0.96,245.03,3910028.0,0.3
2017-09-20,81.5199966430664,82.63999938964844,81.04000091552734,81.91999816894531,2876938,19226.7,146730.0,1.28,1.17,1.03,1.04,0.97,245.03,3910028.0,0.3
2017-09-21,81.44000244140625,82.08000183105469,81.04000091552734,82.0,1450413,19226.7,146730.0,1.29,1.18,1.02,1.04,0.98,245.03,3910028.0,0.29
2017-09-22,81.5999984741211,82.08000183105469,81.44000244140625,81.91999816894531,1635600,19226.7,146730.0,1.28,1.17,1.02,1.04,0.99,245.03,3910028.0,0.29
2017-09-25,82.72000122070312,84.4800033569336,82.72000122070312,84.4000015258789,3731025,19226.7,146730.0,1.27,1.17,1.01,1.03,0.97,245.03,3910028.0,0.28
2017-09-26,83.68000030517578,84.08000183105469,83.12000274658203,83.91999816894531,1799000,19226.7,146730.0,1.27,1.17,1.04,1.05,0.97,245.03,3910028.0,0.3
2017-09-27,84.16000366210938,84.4800033569336,83.5199966430664,84.16000366210938,2003313,19226.7,146730.0,1.28,1.17,1.05,1.06,0.96,245.03,3910028.0,0.3
2017-09-28,85.04000091552734,85.19999694824219,82.80000305175781,83.44000244140625,2335900,19226.7,146730.0,1.29,1.18,1.05,1.07,0.99,245.03,3910028.0,0.31
2017-09-29,83.12000274658203,83.68000030517578,82.87999725341797,83.44000244140625,1639650,19226.7,146730.0,1.27,1.16,1.04,1.06,0.97,245.03,3910028.0,0.32
2017-10-02,81.36000061035156,81.83999633789062,80.95999908447266,81.68000030517578,2215125,19226.7,146730.0,1.27,1.18,1.04,1.06,0.96,245.03,3910028.0,0.29
2017-10-03,81.68000030517578,82.0,81.27999877929688,81.44000244140625,1409863,19226.7,146730.0,1.27,1.2,1.0,1.01,0.95,245.03,3910028.0,0.28
2017-10-04,81.44000244140625,81.91999816894531,80.4800033569336,80.63999938964844,1634750,19226.7,146730.0,1.28,1.19,1.05,1.07,1.01,245.03,3910028.0,0.28
2017-10-05,81.12000274658203,82.80000305175781,81.04000091552734,82.0,1623425,19226.7,146730.0,1.29,1.19,1.06,1.08,1.0,245.03,3910028.0,0.29
2017-10-06,80.08000183105469,80.16000366210938,79.36000061035156,79.76000213623047,2938700,19226.7,146659.0,1.31,1.19,1.05,1.07,1.02,245.03,3910028.0,0.29
2017-10-09,80.23999786376953,80.4800033569336,79.68000030517578,80.0,1372038,19226.7,146659.0,1.31,1.19,1.05,1.07,1.02,245.03,3910028.0,0.34
2017-10-10,81.5999984741211,82.55999755859375,81.5199966430664,82.23999786376953,1938325,19226.7,146659.0,1.31,1.2,1.05,1.07,1.03,245.03,3910028.0,0.29
2017-10-11,82.4800033569336,82.95999908447266,81.76000213623047,82.87999725341797,1738038,19226.7,146659.0,1.39,1.24,1.06,1.08,1.03,245.03,3910028.0,0.29
2017-10-12,81.36000061035156,82.31999969482422,81.04000091552734,81.83999633789062,1902313,19226.7,146659.0,1.37,1.23,1.08,1.1,1.04,245.03,3874483.0,0.3
2017-10-13,83.04000091552734,83.19999694824219,82.31999969482422,82.95999908447266,2301488,19226.7,146659.0,1.38,1.24,1.07,1.09,0.99,246.373,3874483.0,0.3
2017-10-16,84.23999786376953,84.31999969482422,83.36000061035156,83.68000030517578,2005713,19226.7,146659.0,1.36,1.23,1.07,1.09,0.97,246.373,3874483.0,0.3
2017-10-17,83.76000213623047,84.23999786376953,82.63999938964844,83.91999816894531,2050638,19226.7,146659.0,1.38,1.22,1.09,1.1,0.97,246.373,3874483.0,0.3
2017-10-18,84.08000183105469,84.4000015258789,83.44000244140625,83.83999633789062,1682738,19226.7,146659.0,1.37,1.23,1.07,1.09,0.99,246.373,3874483.0,0.28
2017-10-19,82.72000122070312,83.36000061035156,82.55999755859375,82.80000305175781,1447388,19226.7,146659.0,1.38,1.22,1.07,1.09,0.99,246.373,3874483.0,0.29
2017-10-20,82.31999969482422,83.5199966430664,82.31999969482422,83.44000244140625,1498163,19226.7,146659.0,1.37,1.23,1.08,1.1,0.99,246.373,3874483.0,0.29
2017-10-23,83.76000213623047,83.91999816894531,82.95999908447266,83.36000061035156,1418275,19226.7,146659.0,1.39,1.24,1.09,1.11,0.99,246.373,3874483.0,0.26
2017-10-24,83.83999633789062,84.4000015258789,83.12000274658203,84.31999969482422,2296338,19226.7,146659.0,1.38,1.23,1.08,1.09,1.0,246.373,3874483.0,0.29
2017-10-25,83.83999633789062,84.16000366210938,83.36000061035156,83.83999633789062,2154125,19226.7,146659.0,1.39,1.25,1.1,1.12,1.0,246.373,3874483.0,0.29
2017-10-26,83.5999984741211,84.63999938964844,83.44000244140625,84.55999755859375,1918000,19226.7,146659.0,1.39,1.25,1.1,1.12,1.01,246.373,3874483.0,0.28
2017-10-27,84.4800033569336,86.80000305175781,84.4000015258789,86.72000122070312,3087375,19495.476,146659.0,1.39,1.26,1.09,1.11,0.99,246.373,3874483.0,0.27
2017-10-30,84.4800033569336,87.44000244140625,84.4800033569336,86.95999908447266,1573300,19495.476,146659.0,1.38,1.25,1.08,1.1,0.98,246.373,3874483.0,0.29
2017-10-31,86.80000305175781,87.68000030517578,86.63999938964844,87.44000244140625,1754150,19495.476,146659.0,1.38,1.22,1.1,1.12,0.97,246.373,3874483.0,0.27
2017-11-01,88.23999786376953,88.4800033569336,86.55999755859375,87.19999694824219,2644000,19495.476,146659.0,1.39,1.26,1.13,1.15,0.99,246.373,3874483.0,0.27
2017-11-02,87.19999694824219,88.08000183105469,86.95999908447266,87.91999816894531,1259913,19495.476,146659.0,1.42,1.28,1.16,1.18,1.06,246.373,3874483.0,0.29
2017-11-03,88.0,89.5999984741211,87.44000244140625,89.44000244140625,2356400,19495.476,147010.0,1.41,1.27,1.15,1.17,1.02,246.373,3874483.0,0.3
2017-11-06,89.5199966430664,92.55999755859376,89.36000061035156,92.08000183105467,3844275,19495.476,147010.0,1.44,1.28,1.16,1.18,1.02,246.373,3874483.0,0.28
2017-11-07,91.76000213623048,92.23999786376952,91.36000061035156,91.91999816894533,2236850,19495.476,147010.0,1.45,1.28,1.17,1.19,1.03,246.373,3874483.0,0.25
2017-11-08,91.5199966430664,93.04000091552734,90.63999938964844,91.27999877929688,4651825,19495.476,147010.0,1.45,1.31,1.2,1.22,1.05,246.373,3874483.0,0.22
2017-11-09,91.36000061035156,92.4000015258789,91.1999969482422,91.68000030517578,2460463,19495.476,147010.0,1.49,1.32,1.21,1.23,1.05,246.373,3829898.0,0.24
2017-11-10,91.83999633789062,92.16000366210938,90.87999725341795,91.36000061035156,1464125,19495.476,147010.0,1.49,1.32,1.21,1.23,1.05,246.373,3829898.0,0.23
2017-11-13,91.36000061035156,91.83999633789062,90.4800033569336,91.04000091552734,1737313,19495.476,147010.0,1.5,1.34,1.21,1.23,1.06,246.373,3829898.0,0.23
2017-11-14,90.8000030517578,90.87999725341795,88.63999938964844,89.04000091552734,2690813,19495.476,147010.0,1.51,1.35,1.22,1.24,1.07,246.373,3829898.0,0.2
2017-11-15,88.63999938964844,89.19999694824219,88.16000366210938,88.72000122070312,1722063,19495.476,147010.0,1.51,1.37,1.24,1.26,1.06,246.639,3829898.0,0.2
2017-11-16,88.55999755859375,89.36000061035156,88.23999786376953,88.55999755859375,1529000,19495.476,147010.0,1.51,1.36,1.23,1.25,1.08,246.639,3829898.0,0.19
2017-11-17,89.68000030517578,90.87999725341795,89.5999984741211,90.8000030517578,2048400,19495.476,147010.0,1.55,1.39,1.25,1.27,1.08,246.639,3829898.0,0.2
2017-11-20,90.16000366210938,90.31999969482422,89.19999694824219,90.23999786376952,1429750,19495.476,147010.0,1.56,1.39,1.26,1.29,1.08,246.639,3829898.0,0.2
2017-11-21,90.4000015258789,91.5999984741211,90.4000015258789,91.1999969482422,1529913,19495.476,147010.0,1.57,1.43,1.28,1.3,1.09,246.639,3829898.0,0.18
2017-11-22,92.4000015258789,92.95999908447266,91.76000213623048,92.8000030517578,2246163,19495.476,147010.0,1.57,1.42,1.28,1.3,1.15,246.639,3829898.0,0.19
2017-11-24,93.91999816894533,94.31999969482422,93.5999984741211,94.31999969482422,1174263,19495.476,147010.0,1.56,1.42,1.27,1.29,1.16,246.639,3829898.0,0.18
2017-11-27,93.1999969482422,93.44000244140624,92.08000183105467,92.72000122070312,1735750,19495.476,147010.0,1.56,1.42,1.26,1.29,1.14,246.639,3829898.0,0.17
2017-11-28,92.4800033569336,93.04000091552734,92.23999786376952,92.63999938964844,1013688,19495.476,147010.0,1.57,1.39,1.25,1.27,1.15,246.639,3829898.0,0.17
2017-11-29,92.63999938964844,93.27999877929688,90.87999725341795,91.76000213623048,2011713,19495.476,147010.0,1.56,1.43,1.28,1.3,1.16,246.639,3829898.0,0.19
2017-11-30,92.4000015258789,92.63999938964844,90.95999908447266,91.76000213623048,2227388,19495.476,147010.0,1.56,1.42,1.27,1.29,1.17,246.639,3829898.0,0.19
2017-12-01,93.1999969482422,94.23999786376952,92.8000030517578,93.36000061035156,1768150,19495.476,147010.0,1.57,1.41,1.25,1.27,1.14,246.639,3829898.0,0.21
2017-12-04,92.31999969482422,92.63999938964844,91.76000213623048,91.91999816894533,1523463,19495.476,147010.0,1.57,1.42,1.25,1.27,1.14,246.639,3829898.0,0.23
2017-12-05,91.76000213623048,92.72000122070312,91.68000030517578,92.31999969482422,1614300,19495.476,147010.0,1.61,1.42,1.28,1.29,1.16,246.639,3829898.0,0.2
2017-12-06,91.1999969482422,91.27999877929688,89.44000244140625,89.5999984741211,2423625,19495.476,147010.0,1.6,1.45,1.28,1.3,1.21,246.639,3829898.0,0.21
2017-12-07,90.16000366210938,90.87999725341795,90.08000183105467,90.63999938964844,1137925,19495.476,147010.0,1.64,1.45,1.28,1.3,1.18,246.639,3907715.0,0.24
2017-12-08,92.16000366210938,92.4000015258789,91.1999969482422,91.91999816894533,1178325,19495.476,147241.0,1.63,1.44,1.27,1.29,1.16,246.639,3907715.0,0.24
2017-12-11,92.31999969482422,92.87999725341795,92.0,92.8000030517578,1797863,19495.476,147241.0,1.61,1.42,1.26,1.28,1.14,246.639,3907715.0,0.23
2017-12-12,93.12000274658205,93.12000274658205,90.95999908447266,91.5199966430664,3106863,19495.476,147241.0,1.64,1.44,1.31,1.33,1.18,246.639,3907715.0,0.24
2017-12-13,91.68000030517578,91.83999633789062,90.4000015258789,90.63999938964844,2276638,19495.476,147241.0,1.65,1.46,1.32,1.34,1.26,247.592,3907715.0,0.24
2017-12-14,89.76000213623047,91.44000244140624,89.68000030517578,91.44000244140624,1134150,19495.476,147241.0,1.63,1.44,1.28,1.3,1.22,247.592,3907715.0,0.27
2017-12-15,91.76000213623048,91.91999816894533,91.1999969482422,91.68000030517578,1201063,19495.476,147241.0,1.65,1.45,1.3,1.32,1.21,247.592,3907715.0,0.29
2017-12-18,92.0,92.23999786376952,90.95999908447266,91.5199966430664,1633500,19495.476,147241.0,1.66,1.45,1.29,1.31,1.24,247.592,3907715.0,0.25
2017-12-19,91.83999633789062,92.08000183105467,91.5999984741211,92.08000183105467,856138,19495.476,147241.0,1.65,1.48,1.36,1.38,1.26,247.592,3907715.0,0.25
2017-12-20,92.31999969482422,92.95999908447266,91.83999633789062,92.87999725341795,1264725,19495.476,147241.0,1.66,1.48,1.35,1.37,1.25,247.592,3907715.0,0.31
2017-12-21,92.31999969482422,93.36000061035156,92.16000366210938,93.12000274658205,1391950,19495.476,147241.0,1.67,1.48,1.36,1.38,1.22,247.592,3907715.0,0.3
2017-12-22,92.63999938964844,93.5199966430664,92.63999938964844,93.27999877929688,823925,19495.476,147241.0,1.68,1.51,1.33,1.35,1.21,247.592,3907715.0,0.32
2017-12-26,93.83999633789062,95.91999816894533,93.76000213623048,95.5999984741211,2199875,19495.476,147241.0,1.68,1.51,1.31,1.33,1.15,247.592,3907715.0,0.32
2017-12-27,95.44000244140624,95.68000030517578,94.95999908447266,95.36000061035156,1033775,19495.476,147241.0,1.69,1.49,1.45,1.47,1.24,247.592,3907715.0,0.3
2017-12-28,95.27999877929688,95.83999633789062,95.04000091552734,95.76000213623048,1546013,19495.476,147241.0,1.69,1.5,1.42,1.44,1.18,247.592,3907715.0,0.34
2017-12-29,96.16000366210938,96.72000122070312,95.83999633789062,96.08000183105467,1475238,19495.476,147241.0,1.7,1.51,1.37,1.39,1.19,247.592,3907715.0,0.38
2018-01-02,96.55999755859376,96.8000030517578,96.08000183105467,96.55999755859376,1497588,19495.476,147241.0,1.7,1.5,1.37,1.39,1.28,247.592,3907715.0,0.38
2018-01-03,97.36000061035156,98.87999725341795,97.36000061035156,98.72000122070312,2156150,19495.476,147241.0,1.7,1.58,1.37,1.39,1.28,247.592,3907715.0,0.27
2018-01-04,98.63999938964844,99.36000061035156,98.4800033569336,98.95999908447266,1480988,19495.476,147241.0,1.76,1.56,1.39,1.41,1.29,247.592,3907715.0,0.32
2018-01-05,98.23999786376952,98.63999938964844,97.68000030517578,98.4800033569336,1609888,19495.476,147380.0,1.77,1.57,1.39,1.41,1.28,247.592,3907715.0,0.32
2018-01-08,98.4800033569336,99.04000091552734,98.16000366210938,99.04000091552734,1229225,19495.476,147380.0,1.75,1.55,1.37,1.39,1.27,247.592,3907715.0,0.32
2018-01-09,99.27999877929688,101.12000274658205,98.95999908447266,100.55999755859376,2666150,19495.476,147380.0,1.74,1.57,1.43,1.45,1.3,247.592,3907715.0,0.28
2018-01-10,101.36000061035156,101.68000030517578,100.8000030517578,101.44000244140624,1821550,19495.476,147380.0,1.73,1.57,1.42,1.44,1.27,247.592,3907715.0,0.31
2018-01-11,102.08000183105467,103.36000061035156,101.5999984741211,101.5999984741211,2579100,19495.476,147380.0,1.73,1.56,1.4,1.42,1.31,247.592,3850968.0,0.31
2018-01-12,101.44000244140624,103.12000274658205,101.1999969482422,102.95999908447266,2850200,19495.476,147380.0,1.72,1.55,1.41,1.43,1.32,247.963,3850968.0,0.33
2018-01-16,102.4800033569336,102.87999725341795,101.44000244140624,102.08000183105467,2277850,19495.476,147380.0,1.73,1.56,1.41,1.43,1.31,247.963,3850968.0,0.28
2018-01-17,101.83999633789062,102.72000122070312,101.68000030517578,102.23999786376952,1993013,19495.476,147380.0,1.73,1.6,1.43,1.45,1.33,247.963,3850968.0,0.31
2018-01-18,102.0,102.8000030517578,101.5999984741211,102.08000183105467,2075713,19495.476,147380.0,1.73,1.6,1.42,1.44,1.31,247.963,3850968.0,0.31
2018-01-19,101.44000244140624,101.91999816894533,100.87999725341795,101.76000213623048,2168175,19495.476,147380.0,1.73,1.6,1.43,1.45,1.29,247.963,3850968.0,0.31
2018-01-22,101.44000244140624,102.72000122070312,101.04000091552734,102.23999786376952,1866225,19495.476,147380.0,1.73,1.59,1.42,1.44,1.28,247.963,3850968.0,0.31
2018-01-23,102.72000122070312,103.91999816894533,102.63999938964844,103.76000213623048,2077238,19495.476,147380.0,1.73,1.62,1.43,1.44,1.27,247.963,3850968.0,0.3
2018-01-24,103.5199966430664,105.83999633789062,103.27999877929688,105.76000213623048,3267225,19495.476,147380.0,1.72,1.6,1.42,1.44,1.26,247.963,3850968.0,0.32
2018-01-25,106.23999786376952,106.4000015258789,104.23999786376952,104.4800033569336,2096800,19495.476,147380.0,1.73,1.6,1.41,1.43,1.25,247.963,3850968.0,0.31
2018-01-26,104.87999725341795,106.31999969482422,104.8000030517578,105.91999816894533,3971988,19738.887,147380.0,1.74,1.61,1.4,1.42,1.23,247.963,3850968.0,0.32
2018-01-29,104.87999725341795,105.1999969482422,104.08000183105467,104.87999725341795,1978613,19738.887,147380.0,1.73,1.6,1.39,1.41,1.24,247.963,3850968.0,0.31
2018-01-30,103.5199966430664,103.5999984741211,102.72000122070312,103.1999969482422,4303675,19738.887,147380.0,1.73,1.63,1.43,1.44,1.28,247.963,3850968.0,0.33
2018-01-31,103.27999877929688,104.08000183105467,102.31999969482422,103.83999633789062,2462013,19738.887,147380.0,1.83,1.63,1.42,1.44,1.49,247.963,3850968.0,0.34
2018-02-01,104.63999938964844,106.08000183105467,104.23999786376952,105.91999816894533,2509275,19738.887,147380.0,1.85,1.63,1.44,1.46,1.43,247.963,3824794.0,0.36
2018-02-02,104.95999908447266,105.36000061035156,103.36000061035156,104.31999969482422,3594688,19738.887,147810.0,1.84,1.61,1.46,1.48,1.41,247.963,3824794.0,0.38
2018-02-05,104.23999786376952,104.55999755859376,101.83999633789062,102.16000366210938,3841075,19738.887,147810.0,1.83,1.61,1.46,1.48,1.4,247.963,3824794.0,0.34
2018-02-06,101.5999984741211,103.04000091552734,101.36000061035156,101.5999984741211,2954538,19738.887,147810.0,1.8,1.64,1.49,1.51,1.4,247.963,3824794.0,0.35
2018-02-07,101.76000213623048,102.4800033569336,98.23999786376952,98.95999908447266,4613663,19738.887,147810.0,1.82,1.66,1.5,1.52,1.48,247.963,3824794.0,0.34
2018-02-08,99.36000061035156,99.5199966430664,96.63999938964844,96.72000122070312,3407438,19738.887,147810.0,1.85,1.69,1.53,1.55,1.36,247.963,3824794.0,0.33
2018-02-09,96.87999725341795,97.12000274658205,93.1999969482422,94.87999725341795,5397888,19738.887,147810.0,1.85,1.69,1.53,1.55,1.32,247.963,3824794.0,0.33
2018-02-12,95.83999633789062,96.8000030517578,94.95999908447266,95.12000274658205,2039013,19738.887,147810.0,1.83,1.69,1.53,1.55,1.31,247.963,3824794.0,0.3
2018-02-13,94.31999969482422,95.44000244140624,93.68000030517578,94.95999908447266,2372763,19738.887,147810.0,1.87,1.78,1.61,1.62,1.35,247.963,3824794.0,0.29
2018-02-14,93.83999633789062,97.83999633789062,93.5199966430664,97.44000244140624,4469888,19738.887,147810.0,1.89,1.76,1.57,1.59,1.34,249.245,3824794.0,0.27
2018-02-15,96.72000122070312,98.87999725341795,95.91999816894533,98.63999938964844,2406038,19738.887,147810.0,1.92,1.77,1.56,1.58,1.32,249.245,3824794.0,0.28
2018-02-16,98.16000366210938,99.5199966430664,97.76000213623048,99.04000091552734,2222813,19738.887,147810.0,1.93,1.78,1.56,1.58,1.3,249.245,3824794.0,0.29
2018-02-20,99.36000061035156,100.4800033569336,98.8000030517578,99.12000274658205,2719738,19738.887,147810.0,1.94,1.79,1.59,1.62,1.35,249.245,3824794.0,0.27
2018-02-21,98.63999938964844,99.5199966430664,98.23999786376952,98.31999969482422,1422550,19738.887,147810.0,1.94,1.83,1.64,1.66,1.39,249.245,3824794.0,0.29
2018-02-22,99.68000030517578,101.5199966430664,99.04000091552734,100.72000122070312,2411838,19738.887,147810.0,1.96,1.81,1.62,1.64,1.4,249.245,3824794.0,0.31
2018-02-23,100.87999725341795,102.55999755859376,100.8000030517578,102.16000366210938,2300125,19738.887,147810.0,1.95,1.8,1.61,1.63,1.34,249.245,3824794.0,0.29
2018-02-26,101.83999633789062,103.36000061035156,101.44000244140624,102.87999725341795,1748425,19738.887,147810.0,1.95,1.81,1.61,1.64,1.38,249.245,3824794.0,0.29
2018-02-27,102.72000122070312,102.8000030517578,100.87999725341795,101.1999969482422,2128950,19738.887,147810.0,1.96,1.83,1.65,1.66,1.39,249.245,3824794.0,0.26
2018-02-28,101.68000030517578,102.08000183105467,98.72000122070312,98.95999908447266,3475800,19738.887,147810.0,2.02,1.83,1.64,1.66,1.49,249.245,3824794.0,0.3
2018-03-01,98.08000183105467,99.04000091552734,96.87999725341795,98.8000030517578,3238863,19738.887,147810.0,2.01,1.82,1.63,1.65,1.5,249.245,3855088.0,0.33
2018-03-02,97.76000213623048,98.95999908447266,96.8000030517578,98.95999908447266,2254713,19738.887,147810.0,2.01,1.82,1.63,1.65,1.5,249.245,3855088.0,0.33
2018-03-05,98.63999938964844,101.04000091552734,98.55999755859376,100.72000122070312,2458350,19738.887,147810.0,2.0,1.81,1.62,1.65,1.5,249.245,3855088.0,0.33
2018-03-06,100.95999908447266,101.12000274658205,100.08000183105467,100.55999755859376,2256988,19738.887,147810.0,2.0,1.82,1.67,1.7,1.53,249.245,3855088.0,0.37
2018-03-07,99.83999633789062,100.72000122070312,97.5199966430664,98.8000030517578,3119713,19738.887,147810.0,2.0,1.83,1.65,1.68,1.56,249.245,3855088.0,0.39
2018-03-08,98.55999755859376,98.63999938964844,96.63999938964844,97.1999969482422,2881225,19738.887,147810.0,1.99,1.83,1.65,1.68,1.57,249.245,3855088.0,0.42
2018-03-09,98.16000366210938,100.0,98.08000183105467,99.76000213623048,2423100,19738.887,148177.0,1.99,1.84,1.64,1.67,1.57,249.245,3855088.0,0.41
2018-03-12,99.27999877929688,99.5199966430664,97.76000213623048,98.95999908447266,2185138,19738.887,148177.0,1.97,1.84,1.64,1.67,1.57,249.245,3855088.0,0.36
2018-03-13,98.4800033569336,100.0,97.1999969482422,97.91999816894533,3024238,19738.887,148177.0,1.98,1.85,1.68,1.71,1.6,249.619,3855088.0,0.4
2018-03-14,98.23999786376952,98.72000122070312,97.12000274658205,98.23999786376952,2319625,19738.887,148177.0,1.97,1.86,1.7,1.73,1.64,249.619,3855088.0,0.41
2018-03-15,98.8000030517578,99.36000061035156,98.31999969482422,98.72000122070312,1467363,19738.887,148177.0,1.98,1.89,1.73,1.76,1.71,249.619,3855088.0,0.43
2018-03-16,98.8000030517578,100.95999908447266,98.55999755859376,100.4000015258789,3485088,19738.887,148177.0,2.0,1.9,1.74,1.77,1.7,249.619,3855088.0,0.45
2018-03-19,100.55999755859376,100.63999938964844,99.12000274658205,100.4000015258789,2855363,19738.887,148177.0,2.01,1.91,1.75,1.78,1.71,249.619,3855088.0,0.43
2018-03-20,102.08000183105467,103.1999969482422,101.68000030517578,102.4800033569336,2281838,19738.887,148177.0,2.01,1.94,1.77,1.8,1.7,249.619,3855088.0,0.42
2018-03-21,103.68000030517578,105.68000030517578,103.44000244140624,105.44000244140624,2886025,19738.887,148177.0,2.01,1.92,1.78,1.81,1.76,249.619,3855088.0,0.42
2018-03-22,104.08000183105467,104.4000015258789,103.44000244140624,103.5999984741211,1966450,19738.887,148177.0,1.99,1.9,1.71,1.74,1.71,249.619,3855088.0,0.44
2018-03-23,104.72000122070312,106.4000015258789,104.63999938964844,106.23999786376952,2269888,19738.887,148177.0,1.98,1.9,1.69,1.72,1.67,249.619,3855088.0,0.45
2018-03-26,105.83999633789062,106.23999786376952,104.95999908447266,105.68000030517578,3121838,19738.887,148177.0,1.97,1.87,1.71,1.74,1.69,249.619,3855088.0,0.45
2018-03-27,106.23999786376952,106.31999969482422,104.31999969482422,104.63999938964844,2577163,19738.887,148177.0,1.99,1.9,1.76,1.79,1.71,249.619,3855088.0,0.47
2018-03-28,104.16000366210938,105.04000091552734,102.8000030517578,104.31999969482422,2372900,19738.887,148177.0,2.04,1.89,1.74,1.77,1.69,249.619,3855088.0,0.56
2018-03-29,103.91999816894533,105.27999877929688,103.5199966430664,104.72000122070312,2039800,19738.887,148177.0,2.06,1.9,1.7,1.73,1.65,249.619,3855088.0,0.6
2018-04-02,103.83999633789062,103.83999633789062,101.5999984741211,101.91999816894533,2413925,19738.887,148177.0,2.06,1.9,1.7,1.73,1.65,249.619,3855088.0,0.53
2018-04-03,102.23999786376952,102.87999725341795,101.76000213623048,102.4800033569336,1146825,19738.887,148177.0,2.02,1.88,1.74,1.77,1.68,249.619,3855088.0,0.61
2018-04-04,100.4000015258789,102.63999938964844,100.16000366210938,102.55999755859376,2538850,19738.887,148177.0,2.03,1.88,1.72,1.75,1.7,249.619,3855088.0,0.61
2018-04-05,102.55999755859376,103.5199966430664,101.91999816894533,102.63999938964844,2155788,19738.887,148177.0,2.01,1.86,1.68,1.71,1.67,249.619,3855088.0,0.61
2018-04-06,102.4000015258789,102.8000030517578,99.76000213623048,100.08000183105467,3147513,19738.887,148230.0,2.01,1.88,1.69,1.72,1.67,249.619,3855088.0,0.61
2018-04-09,101.5199966430664,102.63999938964844,101.36000061035156,102.16000366210938,1601763,19738.887,148230.0,2.0,1.86,1.7,1.73,1.68,249.619,3855088.0,0.61
2018-04-10,104.16000366210938,106.16000366210938,104.16000366210938,106.0,2968450,19738.887,148230.0,2.01,1.89,1.73,1.76,1.67,249.619,3855088.0,0.6
2018-04-11,106.4000015258789,108.72000122070312,106.0,107.5999984741211,3085563,19738.887,148230.0,2.02,1.89,1.71,1.74,1.63,249.462,3855088.0,0.64
2018-04-12,107.1999969482422,108.31999969482422,106.4000015258789,108.16000366210938,1859000,19738.887,148230.0,2.02,1.9,1.7,1.73,1.64,249.462,3800660.0,0.64
2018-04-13,108.4000015258789,109.12000274658205,108.0,108.4000015258789,1770350,19738.887,148230.0,2.04,1.9,1.72,1.75,1.65,249.462,3800660.0,0.64
2018-04-16,107.91999816894533,108.0,106.72000122070312,107.04000091552734,1753075,19738.887,148230.0,2.05,1.92,1.73,1.76,1.64,249.462,3800660.0,0.61
2018-04-17,106.16000366210938,107.5199966430664,105.91999816894533,107.27999877929688,1644388,19738.887,148230.0,2.05,1.94,1.76,1.79,1.64,249.462,3800660.0,0.63
2018-04-18,109.5999984741211,111.1999969482422,109.12000274658205,111.04000091552734,3322388,19738.887,148230.0,2.08,1.97,1.77,1.8,1.68,249.462,3800660.0,0.64
2018-04-19,111.5999984741211,112.0,109.76000213623048,110.16000366210938,2178550,19738.887,148230.0,2.09,1.96,1.78,1.81,1.67,249.462,3800660.0,0.63
2018-04-20,109.27999877929688,110.72000122070312,108.95999908447266,110.0,1478875,19738.887,148230.0,2.13,1.96,1.79,1.82,1.67,249.462,3800660.0,0.62
2018-04-23,108.87999725341795,111.5199966430664,108.4000015258789,111.36000061035156,2074100,19738.887,148230.0,2.14,1.96,1.78,1.81,1.65,249.462,3800660.0,0.6
2018-04-24,110.8000030517578,112.0,109.04000091552734,109.44000244140624,2510050,19738.887,148230.0,2.16,1.99,1.84,1.87,1.69,249.462,3800660.0,0.59
2018-04-25,109.5199966430664,110.08000183105467,108.4000015258789,109.76000213623048,1707313,19738.887,148230.0,2.18,2.0,1.84,1.87,1.7,249.462,3800660.0,0.58
2018-04-26,110.63999938964844,110.72000122070312,109.36000061035156,110.16000366210938,2151713,19738.887,148230.0,2.19,1.98,1.82,1.85,1.65,249.462,3800660.0,0.57
